CPA6	8	68558070	68821174
CPAMD8	19	16864768	16875433
CPB1	3	150028277	150060662
CPB2	13	45525322	45577212
CPD	17	25730109	25819825
CPE	4	166519546	166638932
CPEB1	15	81009005	81113783
CPEB2	4	14614619	14680872
CPEB3	10	93798378	94040824
CPEB4	5	173252659	173319919
CPLX1	4	768744	809945
CPLX2	5	175231106	175243629
CPLX3	15	72904869	72911189
CPLX4	18	55113633	55136861
CPM	12	67531222	67643287
CPN1	10	101792054	101831632
CPN2	3	195543488	195545126
CPNE1	20	33703859	33706658
CPNE2	16	55715660	55739377
CPNE3	8	87628649	87642842
CPNE4	3	132736266	133486944
CPNE5	6	36915527	36924378
CPNE6	14	23614606	23617135
CPNE7	16	88169676	88191155
CPNE8	12	37332268	37585687
CPNE9	3	9720509	9746592
CPO	2	207512568	207542405
CPOX	3	99780979	99795131
CPPED1	16	12661156	12805245
CPS1	2	211166334	211252076
CPSF1	8	145601145	145605541
CPSF2	14	91658081	91700296
CPSF3	2	9505770	9530678
CPSF4	7	98874498	98892932
CPSF4L	17	68756182	68769614
CPSF6	12	67919583	67954405
CPT1A	11	68278960	68339531
CPT1B	22	49364253	49368260
CPT1C	19	54900977	54908800
CPT2	1	53434688	53452457
CPVL	7	29001771	29201417
CPXCR1	X	87895071	87895977
CPXM1	20	2722714	2729282
CPXM2	10	125495141	125641490
CPZ	4	8653583	8672388
CR1	1	205736095	205881733
CR1L	1	205917356	205964676
CR2	1	205710964	205713147
CRABP1	15	76419720	76427627
CRABP2	1	154936029	154941999
CRADD	12	92595281	92768662
CRAT	9	130909913	130911377
CRB1	1	195649581	195680572
CRB2	9	125158268	125180853
CRB3	19	6415259	6418230
CRBN	3	3166695	3196390
CRCP	7	65217239	65256988
CRCT1	1	150754483	150754783
CREB1	2	208102930	208171815
CREB3	9	35722316	35727005
CREB3L1	11	46293787	46299548
CREB3L2	7	137248098	137337386
CREB3L3	19	4104628	4124048
CREB3L4	1	152207298	152213456
CREB5	7	28692245	28832036
CREBBP	16	3715056	3870122
CREBL2	12	12681763	12689308
CREBZF	11	85048414	85053321
CREG1	1	165776874	165789680
CREG2	2	101331656	101370489
CRELD1	3	9951103	9962090
CRELD2	22	48698347	48707180
CREM	10	35524835	35541892
CRH	8	67251675	67252266
CRHBP	5	76284435	76301055
CRHR1	17	41266284	41268973
CRHR2	7	30692529	30706244
CRIM1	2	36436900	36631782
CRIP1	14	105024301	105026169
CRIP2	14	105016347	105017545
CRIP3	6	43381683	43384508
CRIPAK	4	1375339	1379782
CRIPT	2	46697811	46705687
CRISP1	6	49909940	49942177
CRISP2	6	49768030	49789242
CRISP3	6	49803053	49820060
CRISPLD1	8	76059530	76109350
CRISPLD2	16	83411112	83500615
CRK	17	1272207	1306294
CRKL	22	19601713	19638035
CRLF1	19	18565046	18578660
CRLF3	17	26133827	26175904
CRLS1	20	5935901	5944701
CRMP1	4	5873391	5945686
CRNKL1	20	19976408	19984690
CRNN	1	150648342	150653352
CROCC	1	17167284	17172061
CROT	7	86812946	86867045
CRP	1	157948706	157950383
CRTAC1	10	99629401	99761084
CRTAM	11	122238319	122248557
CRTAP	3	33130557	33164269
CRTC1	19	18718862	18754143
CRTC2	1	152186775	152197667
CRTC3	15	88874201	88989581
CRX	19	53016910	53038398
CRY1	12	105909271	106011728
CRY2	11	45825532	45861375
CRYAA	21	43462209	43465982
CRYAB	11	111284559	111287683
CRYBA1	17	24598000	24605628
CRYBA2	2	219563155	219566371
CRYBA4	22	25347927	25356636
CRYBB1	22	25325361	25343991
CRYBB2	22	23945611	23957836
CRYBB3	22	23925824	23933324
CRYBG3	3	99125745	99146491
CRYGA	2	208733708	208736542
CRYGB	2	208715541	208719122
CRYGC	2	208701105	208702799
CRYGD	2	208694575	208697558
CRYGN	7	150760197	150764344
CRYGS	3	187738925	187747185
CRYL1	13	19875805	19998012
CRYM	16	21177342	21221918
CRYZ	1	74943771	74971315
CRYZL1	21	33933921	33936030
CS	12	54951749	54980442
CSAD	12	51837742	51860647
CSAG1	X	151653883	151660174
CSDC2	22	40286959	40302616
CSDE1	1	115061059	115102147
CSE1L	20	47140685	47146891
CSF1	1	110254755	110273878
CSF1R	5	149413050	149473128
CSF2	5	131437383	131439758
CSF2RA	X	1361570	1388827
CSF2RB	22	35648023	35666425
CSF3	17	35425213	35427592
CSF3R	1	36704230	36721096
CSGALNACT1	8	19341620	19504550
CSGALNACT2	10	42953939	43000755
CSH1	17	59326175	59327719
CSH2	17	59303103	59327719
CSHL1	17	59340708	59342350
CSK	15	72878665	72882592
CSMD1	8	2996175	3241310
CSMD2	1	33829993	33947691
CSMD3	8	114390624	114518418
CSN1S1	4	70832850	70845311
CSN2	4	70855562	70861315
CSN3	4	71142921	71151734
CSNK1A1	5	148855037	148911200
CSNK1A1L	13	36575396	36577801
CSNK1D	17	77800742	77803769
CSNK1E	22	37028811	37124824
CSNK1G1	15	62260435	62452964
CSNK1G2	19	1920506	1932336
CSNK1G3	5	122909009	122980363
CSNK2A1	20	411337	472482
CSNK2A2	16	56749312	56789283
CSPG4	15	73753717	73792244
CSPG5	3	47578732	47581854
CSPP1	8	68239179	68271050
CSRNP2	12	49741256	49763600
CSRNP3	2	166137135	166245451
CSRP1	1	199719282	199742873
CSRP2	12	75776626	75796930
CSRP3	11	19160153	19180165
CST1	20	23676189	23679574
CST11	20	23379040	23381482
CST2	20	23752403	23755312
CST3	20	23562293	23566574
CST4	20	23614276	23617662
CST5	20	23804571	23808380
CST6	11	65536731	65537551
CST7	20	24877865	24888562
CST8	20	23419765	23424655
CST9	20	23531046	23534513
CST9L	20	23493369	23497386
CSTA	3	123526700	123543505
CSTB	21	44018258	44020687
CSTF1	20	54401113	54412989
CSTF2	X	99962003	99982579
CSTF2T	10	53125251	53129361
CSTF3	11	33119552	33139613
CSTL1	20	23368321	23373567
CT45A1	X	134674850	134684654
CT45A2	X	134693879	134719185
CT45A3	X	134711153	134719185
CT45A5	X	134773629	134781660
CT45A6	X	134790880	134798910
CT47A11	X	119944001	119947319
CTAG1A	X	153466611	153468269
CTAG1B	X	153499058	153500716
CTAG2	X	153533444	153535036
CTBP1	4	1221212	1225711
CTBP2	10	126666407	126839614
CTBS	1	84792809	84812701
CTCF	16	66219773	66230572
CTCFL	20	55526966	55534114
CTDP1	18	75540788	75615495
CTDSP1	2	218975064	218978908
CTDSP2	12	56499976	56527014
CTDSPL	3	37970911	38000964
CTDSPL2	15	42538480	42606721
CTF1	16	30815428	30822382
CTGF	6	132311011	132313825
CTH	1	70649542	70677841
CTHRC1	8	104452961	104464393
CTLA4	2	204440753	204446928
CTNNA1	5	138239240	138298622
CTNNA2	2	79732185	80729416
CTNNA3	10	68605917	69095422
CTNNAL1	9	110744689	110774934
CTNNB1	3	41252166	41253962
CTNNBIP1	1	9830920	9892903
CTNNBL1	20	35839088	35933934
CTNND1	11	57285844	57343228
CTNND2	5	11024951	11957110
CTNS	17	3486510	3513146
CTPS2	X	16516042	16640980
CTR9	11	10729386	10757866
CTRB1	16	73810384	73816323
CTRB2	16	73795494	73798573
CTRC	1	15637524	15645740
CTRL	16	66520973	66523266
CTSA	20	43953606	43960865
CTSB	8	11739237	11744571
CTSC	11	87693628	87710589
CTSD	11	1730560	1741798
CTSE	1	204484081	204498727
CTSF	11	66087510	66092623
CTSG	14	24112563	24115306
CTSH	15	77001146	77024475
CTSK	1	149044960	149047436
CTSO	4	157064719	157094498
CTSS	1	148988968	149004929
CTSW	11	65403859	65407788
CTSZ	20	57006052	57006446
CTTN	11	69945998	69960338
CTTNBP2	7	117137941	117300797
CTTNBP2NL	1	112800962	112807586
CTXN1	19	7896174	7896423
CTXN3	5	127021112	127021358
CUBN	10	16951640	16989753
CUEDC1	17	53295335	53387683
CUEDC2	10	104172991	104182413
CUL1	7	148110885	148129135
CUL2	10	35338811	35419552
CUL3	2	225067966	225073448
CUL4A	13	112936346	112938285
CUL4B	X	119542473	119593712
CUL5	11	107384617	107483698
CUL7	6	43113332	43129632
CUL9	6	43289512	43300303
CUTA	6	33492296	33494043
CUTC	10	101481947	101505884
CUX1	7	101704164	101713970
CUX2	12	110021632	110217596
CUZD1	10	124581663	124600300
CWC15	11	94343775	94346358
CWC22	2	180517848	180580085
CWF19L1	10	101982044	102017427
CWF19L2	11	106702281	106833782
CX3CL1	16	55963914	55976457
CX3CR1	3	39281936	39283004
CXADR	21	17841215	17887768
CXCL1	4	74953972	74955817
CXCL10	4	77161294	77163674
CXCL11	4	77173863	77176257
CXCL12	10	44192515	44200548
CXCL13	4	78651929	78752010
CXCL14	5	134934273	134942868
CXCL16	17	4584552	4589972
CXCL17	19	47624534	47638976
CXCL2	4	75181617	75183861
CXCL3	4	75121175	75123354
CXCL5	4	75080222	75083280
CXCL6	4	74921276	74923341
CXCL9	4	77141646	77147665
CXCR3	X	70752490	70755092
CXCR4	2	136588388	136592195
CXCR5	11	118269310	118272181
CXCR6	3	45962977	45964006
CXXC1	18	46064246	46068690
CXXC4	4	105612791	105635507
CXXC5	5	139008701	139042864
CXorf21	X	30487487	30488393
CXorf36	X	44906499	44945090
CXorf38	X	40373990	40391721
CXorf40A	X	148856308	148857350
CXorf56	X	118557528	118583392
CXorf57	X	105741815	105809329
CXorf58	X	23836043	23867545
CXorf65	X	70240561	70243145
CXorf66	X	138865549	138875345
CYB561	17	58863396	58877454
CYB561D1	1	109838244	109844585
CYB561D2	3	50363300	50366500
CYB5A	18	70071506	70110201
CYB5B	16	68015998	68057668
CYB5D1	17	7701788	7706325
CYB5D2	17	3993210	4007740
CYB5R1	1	201197624	201203027
CYB5R2	11	7646290	7650698
CYB5R3	22	41344757	41375349
CYB5R4	6	84626088	84726865
CYB5RL	1	54410614	54438334
CYBA	16	87242863	87244949
CYBB	X	37524213	37557658
CYBRD1	2	172087111	172122889
CYC1	8	145221947	145224416
CYCS	7	25124799	25131480
CYFIP1	15	20519068	20555044
CYFIP2	5	156742841	156755184
CYGB	17	72035034	72058763
CYHR1	8	145660007	145661839
CYLC1	X	83002825	83028282
CYLC2	9	104797483	104820591
CYLD	16	49340987	49379158
CYP11A1	15	72424165	72447134
CYP11B1	8	143950774	143958238
CYP11B2	8	143988976	143996261
CYP17A1	10	104580277	104587280
CYP19A1	15	49391715	49418087
CYP1A1	15	72800113	72804930
CYP1A2	15	72828236	72835994
CYP1B1	2	38148249	38156827
CYP20A1	2	203839481	203878808
CYP24A1	20	52203394	52223923
CYP26A1	10	94824054	94827631
CYP26B1	2	72209874	72228471
CYP26C1	10	94811010	94818444
CYP27A1	2	219354715	219388260
CYP27B1	12	56444427	56445735
CYP27C1	2	127657881	127679813
CYP2A13	19	46286207	46293939
CYP2A6	19	46043700	46048191
CYP2A7	19	46073183	46226008
CYP2B6	19	46189043	46216141
CYP2C18	10	96433240	96485937
CYP2C19	10	96512452	96602661
CYP2C8	10	96786518	96819244
CYP2C9	10	96688404	96739138
CYP2D6	22	40852444	40856827
CYP2E1	10	135195069	135224714
CYP2F1	19	46312192	46326121
CYP2J2	1	60131567	60165011
CYP2R1	11	14858257	14865456
CYP2S1	19	46390954	46405284
CYP2U1	4	109072165	109094062
CYP2W1	7	989360	995802
CYP39A1	6	46625403	46728482
CYP3A4	7	99192539	99219744
CYP3A43	7	99263571	99302109
CYP3A5	7	99109784	99115542
CYP3A7	7	99140595	99170757
CYP46A1	14	99242086	99263391
CYP4A11	1	47169767	47179743
CYP4A22	1	47375693	47387113
CYP4B1	1	47037256	47057608
CYP4F11	19	15884179	15906676
CYP4F12	19	15644885	15668984
CYP4F2	19	15849833	15869884
CYP4F22	19	15480335	15524128
CYP4F3	19	15613195	15632570
CYP4F8	19	15587028	15601447
CYP4V2	4	187362441	187371611
CYP4X1	1	47261826	47289010
CYP4Z1	1	47305746	47356579
CYP51A1	7	91579398	91646781
CYP7A1	8	59565290	59575274
CYP7B1	8	65671082	65873902
CYP8B1	3	42888687	42892637
CYR61	1	85821572	85821974
CYS1	2	10116316	10137989
CYSLTR1	X	77414885	77415899
CYSLTR2	13	48178954	48179995
CYTH1	17	74181725	74186148
CYTH2	19	53664423	53674457
CYTH3	7	6167936	6278767
CYTH4	22	36008369	36041328
CYTL1	4	5067214	5072098
CYYR1	21	26762117	26867452
D2HGDH	2	242338060	242356904
DAAM1	14	58891635	58906224
DAAM2	6	39924319	39938559
DAB1	1	57248940	57661460
DAB2	5	39407536	39461092
DAB2IP	9	123570531	123587630
DACH1	13	70910098	71339331
DACH2	X	85856206	85974261
DACT1	14	58174509	58184791
DACT2	6	168450432	168463251
DACT3	19	51845248	51856235
DAD1	14	22103646	22127983
DAG1	3	49482568	49548052
DAGLA	11	61204485	61271049
DAGLB	7	6415284	6490374
DALRD3	3	49027438	49033471
DAND5	19	12941323	12946567
DAO	12	107802902	107818839
DAOA	13	104917402	104941384
DAP	5	10732341	10814387
DAP3	1	153925497	153974943
DAPK1	9	89511979	89512707
DAPK2	15	62008802	62125574
DAPK3	19	3909451	3922038
DAPL1	2	159360086	159380742
DAPP1	4	100957003	101010369
DARS	2	136380723	136459692
DARS2	1	172076626	172094305
DAZ1	Y	23684889	23754627
DAZ2	Y	23781878	23841071
DAZ3	Y	25318609	25368905
DAZ4	Y	25451095	25462570
DAZAP1	19	1358583	1386682
DAZAP2	12	49918892	49923834
DAZL	3	16603304	16622010
DBF4	7	87343479	87376792
DBF4B	17	40141764	40162990
DBH	9	135491305	135514287
DBI	2	119841720	119846592
DBN1	5	176817664	176828506
DBNDD1	16	88598779	88613829
DBNDD2	20	43470328	43472661
DBNL	7	44050763	44067840
DBP	19	53828154	53832451
DBR1	3	139362541	139376463
DBT	1	100425065	100487997
DBX1	11	20134335	20138446
DBX2	12	43694805	43731149
DCAKD	17	40466750	40484504
DCBLD1	6	117967110	117977653
DCBLD2	3	100050921	100103223
DCC	18	48715139	49311780
DCD	12	53324641	53328416
DCDC1	11	31240746	31347897
DCDC2	6	24279961	24491499
DCDC2B	1	32447281	32454384
DCDC5	11	30856666	31085083
DCHS1	11	6599133	6633650
DCHS2	4	155463255	155632318
DCK	4	72078255	72115477
DCLK2	4	151219529	151398058
DCLK3	3	36728916	36756356
DCLRE1A	10	115584473	115603597
DCLRE1B	1	114249560	114258217
DCLRE1C	10	15004985	15016780
DCN	12	90063165	90100937
DCP1A	3	53292488	53356677
DCP1B	12	1925474	1983938
DCP2	5	112355716	112384566
DCPS	11	125678856	125720854
DCST1	1	153272923	153290030
DCST2	1	153257626	153272881
DCT	13	93889841	93929937
DCTD	4	184048237	184075624
DCTN1	2	74442047	74461472
DCTN2	12	56210360	56227245
DCTN3	9	34603547	34610496
DCTN4	5	150090385	150118769
DCTN5	16	23560307	23588683
DCTN6	8	30133354	30160602
DCTPP1	16	30342519	30348874
DCUN1D1	3	184143252	184181020
DCUN1D2	13	113158134	113193024
DCUN1D3	16	20776896	20819161
DCUN1D4	4	52404032	52477760
DCUN1D5	11	102438030	102468079
DCX	X	110423662	110542062
DCXR	17	77587045	77588862
DDA1	19	17281353	17292099
DDAH1	1	85556755	85816521
DDB1	11	60845642	60857242
DDB2	11	47194984	47217345
DDC	7	50493627	50600648
DDHD1	14	52588979	52597792
DDHD2	8	38223534	38238143
DDI1	11	103412517	103415132
DDI2	1	15829406	15859335
DDIT3	12	56196637	56200567
DDIT4	10	73703682	73705803
DDIT4L	4	101326049	101330636
DDN	12	47675199	47679355
DDO	6	110820075	110843446
DDOST	1	20850846	20860624
DDR2	1	160868851	161016871
DDRGK1	20	3122652	3133295
DDT	22	22643553	22652019
DDTL	22	22639025	22644748
DDX1	2	15649220	15688676
DDX10	11	108041025	108316858
DDX11	12	31146627	31148992
DDX17	22	37209388	37232291
DDX18	2	118288724	118306423
DDX19A	16	68938324	68964782
DDX19B	16	68890572	68925232
DDX20	1	112104541	112111722
DDX21	10	70413983	70414829
DDX23	12	47509805	47532224
DDX24	14	93587020	93617311
DDX25	11	125279481	125298215
DDX27	20	47269290	47294021
DDX28	16	66612674	66615460
DDX31	9	134523288	134535609
DDX3X	X	41077594	41108668
DDX3Y	Y	13526092	13541784
DDX4	5	55098495	55148362
DDX41	5	176872353	176876573
DDX42	17	59242372	59250409
DDX43	6	74161191	74183791
DDX46	5	134122359	134194710
DDX47	12	12857407	12874182
DDX49	19	18893555	18896970
DDX5	17	59928854	59929928
DDX50	10	70331039	70376609
DDX51	12	131187092	131194833
DDX52	17	33064965	33076913
DDX53	X	22928007	22930127
DDX54	12	112079360	112107667
DDX55	12	122669096	122671435
DDX56	7	44575026	44580662
DDX58	9	32456287	32516322
DDX59	1	198879787	198905749
DDX6	11	118123682	118167182
DDX60	4	169374021	169476473
DDX60L	4	169626473	169638213
DEAF1	11	634224	685740
DEC1	9	117035275	117204744
DECR1	8	91082755	91133403
DECR2	16	397295	402371
DEDD	1	159357391	159369102
DEDD2	19	47397705	47405832
DEF6	6	35373572	35397526
DEF8	16	88557748	88561968
DEFA1	8	6822580	6825024
DEFA3	8	6860800	6863233
DEFA4	8	6780754	6783196
DEFA5	8	6900238	6901669
DEFA6	8	6769628	6771008
DEFB1	8	6715508	6722939
DEFB103A	8	7273825	7275280
DEFB103B	8	7776135	7777590
DEFB104A	8	7731402	7736174
DEFB104B	8	7315239	7320014
DEFB105A	8	7716939	7718770
DEFB105B	8	7332652	7334483
DEFB106A	8	7720103	7723985
DEFB106B	8	7327435	7331319
DEFB107A	8	7706651	7710648
DEFB107B	8	7340777	7354243
DEFB108B	11	71221893	71226256
DEFB112	6	50119246	50124323
DEFB113	6	50044348	50045297
DEFB114	6	50035963	50039777
DEFB115	20	29309127	29311096
DEFB116	20	29354675	29360049
DEFB118	20	29420088	29424825
DEFB119	20	29440431	29442067
DEFB121	20	29456360	29457651
DEFB123	20	29492071	29501721
DEFB124	20	29516969	29524477
DEFB125	20	16350	25296
DEFB126	20	71251	74392
DEFB127	20	86185	87804
DEFB128	20	116526	118264
DEFB129	20	155924	158527
DEFB132	20	186376	189735
DEFB133	6	50021772	50021897
DEFB134	8	11888897	11891169
DEGS1	1	222437550	222447765
DEGS2	14	99682508	99695712
DEK	6	18332378	18372778
DENND1A	9	125215378	125732238
DENND1B	1	195788007	196011179
DENND1C	19	6418217	6432798
DENND2A	7	139889848	139987755
DENND2C	1	114928718	115014255
DENND2D	1	111531323	111548554
DENND3	8	142267629	142275082
DENND4A	15	63769806	63871516
DENND4B	1	152168600	152185778
DENND4C	9	19335918	19347691
DENND5A	11	9116948	9243447
DENND5B	12	31495902	31540120
DENR	12	121803323	121821906
DEPDC1	1	68712422	68735387
DEPDC1B	5	59928495	60031713
DEPDC4	12	99170302	99184988
DEPDC5	22	30571003	30633001
DEPDC7	11	32994303	33011704
DERA	12	15955452	16081582
DERL1	8	124095569	124123722
DERL2	17	5318336	5330218
DERL3	22	22506910	22511201
DES	2	219991342	219999705
DET1	15	86856585	86890888
DEXI	16	10943075	10943363
DFFA	1	10443189	10455200
DFFB	1	3763704	3791853
DGAT1	8	145510761	145521375
DGAT2	11	75157425	75190227
DGAT2L6	X	69314060	69342278
DGCR2	22	17403794	17489967
DGCR6	22	17273735	17279601
DGCR6L	22	18682045	18687608
DGCR8	22	18454684	18479400
DGKA	12	54615386	54634074
DGKB	7	14182130	14847413
DGKD	2	234011601	234045482
DGKE	17	52267137	52298436
DGKG	3	187347683	187562717
DGKH	13	41610211	41728714
DGKI	7	136724924	137182149
DGKK	X	50128636	50230477
DGKQ	4	942674	957344
DGKZ	11	46339720	46358680
DGUOK	2	74007460	74039596
DHCR24	1	55087887	55125509
DHCR7	11	70823104	70837125
DHDDS	1	26631388	26670382
DHDH	19	54128750	54140038
DHH	12	47769472	47774869
DHODH	16	70603449	70616456
DHPS	19	12647533	12653677
DHRS1	14	23829645	23838806
DHRS11	17	32022338	32031346
DHRS12	13	51242920	51276294
DHRS13	17	24248924	24254215
DHRS2	14	23175412	23184688
DHRS3	1	12563137	12578693
DHRS4	14	23492804	23545459
DHRS4L2	14	23534080	23545459
DHRS7	14	59685418	59701857
DHRS7B	17	21010058	21016348
DHRS7C	17	9615479	9635326
DHRS9	2	169634208	169646650
DHRSX	X	2147552	2429015
DHTKD1	10	12150939	12205230
DHX15	4	24138185	24195282
DHX29	5	54587829	54639278
DHX30	3	47841479	47862346
DHX32	10	127530851	127538534
DHX33	17	5286314	5312905
DHX34	19	52572005	52577795
DHX35	20	37024413	37101778
DHX36	3	155476150	155524980
DHX37	12	123997329	124003069
DHX38	16	70688221	70691997
DHX40	17	54997772	55009508
DHX57	2	38933694	38956525
DHX58	17	37506949	37518277
DHX8	17	38916859	38957206
DHX9	1	181117021	181123507
DIABLO	12	121258161	121276552
DIAPH1	5	140887323	140933959
DIAPH2	X	95826317	96742253
DIAPH3	13	59464202	59636120
DICER1	14	94669404	94694100
DIDO1	20	61006799	61039719
DIO1	1	54132471	54149347
DIO2	14	79733621	79767150
DIO3	14	101097440	101099542
DIP2A	21	46808123	46813028
DIP2B	12	49365882	49428717
DIP2C	10	458763	521104
DIRAS1	19	2668207	2668804
DIRAS2	9	92415329	92415929
DIRAS3	1	68284878	68285568
DIRC1	2	189307577	189307892
DIRC2	3	123996590	124082676
DIS3	13	72231182	72254345
DIS3L	15	64374379	64413290
DIS3L2	2	232908726	232909927
DISC1	1	229896198	229926443
DISP1	1	221168405	221245958
DISP2	15	38437725	38450548
DIXDC1	11	111358151	111398517
DKC1	X	153644343	153659154
DKK1	10	53744046	53747423
DKK2	4	108065150	108424295
DKK3	11	11979002	11987493
DKK4	8	42350742	42353831
DKKL1	19	54558853	54570185
DLAT	11	111400747	111440188
DLC1	8	13116452	13416766
DLD	7	107318821	107348879
DLEC1	3	38133537	38139232
DLEU7	13	50295048	50315886
DLG1	3	198327194	198394902
DLG2	11	83175131	83706028
DLG3	X	69588885	69642062
DLG4	17	7046766	7061652
DLG5	10	79245798	79271957
DLGAP1	18	3698345	3870135
DLGAP2	8	1484198	1644049
DLGAP3	1	35103623	35143571
DLGAP4	20	34559633	34590454
DLGAP5	14	54684600	54728149
DLK1	14	100263005	100271229
DLL1	6	170439426	170441622
DLL3	19	44681396	44690961
DLL4	15	39008838	39018529
DLX1	2	172658453	172662647
DLX2	2	172672411	172675724
DLX3	17	45422367	45427587
DLX4	17	45405128	45406950
DLX5	7	96487637	96492079
DLX6	7	96473225	96478288
DMAP1	1	44451711	44458938
DMBT1	10	124370562	124393242
DMBX1	1	46745254	46752473
DMC1	22	37275312	37296135
DMD	X	32573001	33139594
DMGDH	5	78329184	78401205
DMKN	19	40686045	40696400
DMP1	4	88790482	88804534
DMPK	19	50964815	50977655
DMRT1	9	831689	959090
DMRT2	9	1041569	1047552
DMRT3	9	966963	981732
DMRTA1	9	22436839	22442472
DMRTA2	1	50655813	50661729
DMRTB1	1	53697659	53705746
DMRTC1	X	71981600	71985361
DMRTC1B	X	72008583	72014423
DMRTC2	19	47040925	47048237
DMTF1	7	86630133	86663584
DMWD	19	50979036	50981969
DMXL1	5	118599907	118612721
DMXL2	15	49646549	49702259
DNA2	10	69846469	69901884
DNAH1	3	52393841	52409547
DNAH10	12	122975549	122986220
DNAH11	7	21549357	21907982
DNAH14	1	223183985	223278921
DNAH17	17	74051431	74078999
DNAH2	17	7648298	7675818
DNAH3	16	21022723	21069633
DNAH5	5	13964465	13985565
DNAH7	2	196310671	196641781
DNAH8	6	39005264	39060543
DNAH9	17	11726943	11813790
DNAI1	9	34448810	34510982
DNAI2	17	69812912	69822618
DNAJA1	9	33016472	33027306
DNAJA2	16	45546774	45565126
DNAJA3	16	4415882	4446776
DNAJA4	15	76354393	76361591
DNAJB1	19	14486581	14490201
DNAJB11	3	187770645	187786283
DNAJB12	10	73762593	73784875
DNAJB13	11	73339011	73358980
DNAJB14	4	101064502	101086775
DNAJB2	2	219855707	219859866
DNAJB4	1	78243223	78255583
DNAJB5	9	34979784	34988428
DNAJB6	7	156822507	156871779
DNAJB7	22	39585499	39588076
DNAJB8	3	129664079	129664778
DNAJB9	7	107997591	108002530
DNAJC1	10	22085482	22332656
DNAJC10	2	183290912	183351500
DNAJC11	1	6616817	6684460
DNAJC12	10	69240971	69267943
DNAJC13	3	133657768	133659883
DNAJC14	12	54507302	54509470
DNAJC15	13	42495361	42581306
DNAJC16	1	15758607	15791459
DNAJC17	15	38853845	38886947
DNAJC18	5	138775278	138803038
DNAJC19	3	182184197	182190224
DNAJC2	7	102762924	102772556
DNAJC22	12	48027307	48031952
DNAJC24	11	31408571	31410957
DNAJC27	2	25020008	25048328
DNAJC28	21	33782403	33783570
DNAJC3	13	95127483	95241285
DNAJC30	7	72733183	72735717
DNAJC4	11	63755663	63757090
DNAJC5	20	62035766	62037800
DNAJC5B	8	67096344	67175309
DNAJC5G	2	27351834	27357800
DNAJC6	1	65547815	65654140
DNAJC7	17	37393220	37422695
DNAJC8	1	28399376	28432129
DNAJC9	10	74672587	74677031
DNAL1	14	73181330	73238402
DNAL4	22	37504458	37520107
DNALI1	1	37795106	37805045
DNASE1	16	3642940	3648097
DNASE1L1	X	153282772	153293621
DNASE1L2	16	2226468	2228713
DNASE1L3	3	58153393	58175893
DNASE2	19	12847024	12853335
DNASE2B	1	84646707	84653279
DND1	5	140030564	140033355
DNER	2	229930588	230287530
DNM1	9	130044331	130057348
DNM1L	12	32723403	32789851
DNM2	19	10794899	10805160
DNM3	1	170614780	170654190
DNMBP	10	101625323	101759666
DNMT1	19	10148967	10152205
DNMT3A	2	25357824	25418963
DNMT3B	20	30852301	30860823
DNMT3L	21	44490650	44506527
DNPEP	2	219957551	219960906
DNTT	10	98054074	98088311
DNTTIP1	20	43853982	43873473
DNTTIP2	1	94114592	94117330
DOC2A	16	29924335	29932344
DOCK1	10	129138363	129140771
DOCK10	2	225433540	225615574
DOCK11	X	117579373	117704151
DOCK2	5	169416019	169442959
DOCK3	3	50687675	51396669
DOCK4	7	111403828	111431422
DOCK5	8	25238796	25326536
DOCK6	19	11170970	11234157
DOCK7	1	62822364	62926557
DOCK8	9	355590	455254
DOCK9	13	98306152	98376174
DOHH	19	3441821	3451621
DOK1	2	74635790	74638186
DOK2	8	21822329	21827151
DOK3	5	176863356	176869989
DOK4	16	56063370	56077886
DOK5	20	52525672	52701117
DOK6	18	65219270	65660359
DOK7	4	3464319	3472998
DOLK	9	130747629	130749833
DOLPP1	9	130887601	130892538
DONSON	21	33878765	34206573
DOPEY1	6	83903610	83937782
DOPEY2	21	36539215	36556078
DOT1L	19	2167164	2173881
DPAGT1	11	118472430	118476763
DPEP1	16	88224197	88232340
DPEP2	16	66584353	66591990
DPEP3	16	66567066	66571953
DPF1	19	43394194	43412194
DPF2	11	64857921	64877027
DPF3	14	72206412	72430562
DPH1	17	1890261	1893468
DPH2	1	44208268	44211630
DPH3	3	16276968	16281490
DPH5	1	101227768	101264232
DPM1	20	48984811	49008467
DPM2	9	129737202	129739956
DPM3	1	153378990	153379620
DPP10	2	115636201	116318406
DPP3	11	66021344	66033696
DPP4	2	162603057	162638242
DPP6	7	153633279	154316928
DPP7	9	139124812	139129016
DPP8	15	63531350	63569690
DPP9	19	4645354	4674875
DPPA2	3	110495330	110518054
DPPA3	12	7755355	7761419
DPPA4	3	110527677	110539109
DPPA5	6	74119507	74120674
DPT	1	166931329	166965052
DPY19L1	7	34946289	34946905
DPY19L2	12	62274133	62348621
DPY19L3	19	37666671	37668635
DPY19L4	8	95816033	95826487
DPY30	2	32102475	32118366
DPYD	1	97957911	98159203
DPYS	8	105461916	105500258
DPYSL2	8	26491337	26571610
DPYSL3	5	146750563	146869617
DPYSL4	10	133850403	133869270
DPYSL5	2	26924660	27026723
DQX1	2	74598765	74606916
DR1	1	93584065	93600736
DRAP1	11	65443303	65445607
DRD1	5	174801367	174802708
DRD2	11	112789795	112851623
